City_ID,City,Lat,Lng,Max Temp,Current Description,Rain (inches),Snow (inches),Humidity,Cloudiness,Wind Speed,Country
650,chipata,-13.6333,32.65,64.89,light rain,0,0,98,100,4.18,ZM
651,pouembout,-21.1333,164.9,77.94,clear sky,0,0,88,7,4.79,NC
652,dragor,55.5946,12.6664,46.81,drizzle,0,0,91,75,28.77,DK
653,bafoulabe,13.8065,-10.8321,84.38,scattered clouds,0,0,12,30,5.53,ML
654,mbour,14.422,-16.9638,79.65,broken clouds,0,0,30,70,11.9,SN
655,kaseda,31.4167,130.3167,41.04,overcast clouds,0,0,76,95,25.61,JP
656,porto velho,-8.7619,-63.9039,79.97,overcast clouds,0,0,90,95,3.78,BR
657,namtsy,62.7161,129.6658,-29.09,overcast clouds,0,0,98,100,2.15,RU
658,novaya igirma,57.1334,103.9112,-23.66,overcast clouds,0,0,100,100,1.92,RU
659,matola,-25.9622,32.4589,79.52,clear sky,0,0,84,0,1.92,MZ
660,kavaratti,10.5669,72.642,80.24,clear sky,0,0,71,3,10.94,IN
661,kojori,41.6594,44.7025,26.1,broken clouds,0,0,75,64,0.56,GE
662,yeniseysk,58.4497,92.1703,2.57,overcast clouds,0,0,96,100,5.08,RU
663,yarada,17.65,83.2667,73.87,clear sky,0,0,62,4,2.44,IN
664,banda aceh,5.5577,95.3222,79.03,overcast clouds,0,0,79,100,6.2,ID
665,deputatskiy,69.3,139.9,-27.11,scattered clouds,0,0,100,31,1.36,RU
666,gueret,46.1667,1.8667,50.63,overcast clouds,0,0,94,100,11.81,FR
667,progreso,21.2833,-89.6667,88.11,broken clouds,0,0,67,54,12.21,MX
668,bathsheba,13.2167,-59.5167,79.52,clear sky,0,0,69,0,21.74,BB
669,storsteinnes,69.2408,19.2344,21.85,broken clouds,0,0,89,81,7.96,NO
670,ulaanbaatar,47.9077,106.8832,-6.65,overcast clouds,0,0,98,100,1.79,MN
671,mangrol,21.1167,70.1167,70.16,clear sky,0,0,52,0,11.1,IN
672,raga,8.4596,25.678,75.29,broken clouds,0,0,13,63,3.96,SS
673,mehamn,71.0357,27.8492,28.58,light snow,0,0,86,75,8.05,NO
674,serebryansk,49.6925,83.2892,-3.19,overcast clouds,0,0,96,100,1.66,KZ
675,simbahan,6.3032,120.5836,81.37,scattered clouds,0,0,74,39,17.45,PH
676,manjacaze,-24.7117,33.8828,73.13,clear sky,0,0,93,0,5.79,MZ
677,nanyang,32.9947,112.5328,30.81,snow,0,0,95,100,18.63,CN
678,chiang khong,20.2613,100.4046,62.8,broken clouds,0,0,91,60,1.19,TH
679,oga,46.4631,10.347,27.68,overcast clouds,0,0,79,85,3.8,IT
680,zaysan,47.4667,84.8667,-0.72,broken clouds,0,0,80,79,5.57,KZ
681,pavlovka,52.6897,47.1405,11.01,overcast clouds,0,0,91,100,3.74,RU
682,chebsara,59.2002,38.8356,29.53,overcast clouds,0,0,94,100,11.79,RU
683,port macquarie,-31.4333,152.9167,62.89,few clouds,0,0,92,14,7.02,AU
684,nara,34.6851,135.8049,36.68,scattered clouds,0,0,46,49,13.82,JP
685,hondo,32.45,130.2,38.95,overcast clouds,0,0,71,100,21.43,JP
686,ayagoz,47.9714,80.4392,-18.06,broken clouds,0,0,100,79,2.57,KZ
